xs_airline,ys_airline
0.5721925133689839,49553.21302770282
0.5775401069518716,50582.86546581315
0.5828877005347594,51029.52038072201
0.5882352941176471,48919.30404146776
0.5935828877005347,51450.076780865485
0.5989304812834224,52244.91263014803
0.6042780748663101,49684.708094369125
0.6096256684491979,51498.08778788745
0.6149732620320856,49002.10707195919
0.6203208556149732,50910.72893638293
0.6256684491978609,48543.33041079708
0.6310160427807486,52647.309068104994
0.6363636363636364,51576.70378577468
0.6417112299465241,50924.57501894143
0.6470588235294117,49796.882589861736
0.6524064171122994,52868.360663550804
0.6577540106951871,53906.45841824323
0.6631016042780749,48166.889393255195
0.6684491978609626,52806.14209449594
0.6737967914438502,53391.38359521467
0.6791443850267379,51454.91407990859
0.6844919786096256,49146.96130471745
0.6898395721925134,52238.82599270055
0.6951871657754011,50670.35016842919
0.7005347593582887,50033.75032465354
0.7058823529411764,49092.42284554057
0.7112299465240641,51761.17331249416
0.7165775401069518,52122.41272320194
0.7219251336898396,49995.720122033075
0.7272727272727272,51709.67305157863
0.7326203208556149,49210.06742949855
0.7379679144385026,52127.12077022765
0.7433155080213903,50991.90872164867
0.7486631016042781,50639.91061403447
0.7540106951871657,50764.83301106486
0.7593582887700534,52218.446757798454
0.7647058823529411,52038.37994397028
0.7700534759358288,51704.58479761414
0.7754010695187166,51114.5424241899
0.7807486631016042,51022.3056771224
0.7860962566844919,51830.70743959972
0.7914438502673796,51249.42173992694
0.7967914438502673,51922.029767717846
0.8021390374331551,50430.53026418358
0.8074866310160428,47240.9316657602
0.8128342245989304,52448.88833280292
0.8181818181818181,54168.56435997803
0.8235294117647058,51547.565467121756
0.8288770053475936,50732.69042874374
0.8342245989304813,50675.641316827125
0.8395721925133689,50699.093095120035
0.8449197860962566,50901.13533700838
0.8502673796791443,49189.320996981434
0.8556149732620321,50094.016401177156
0.8609625668449198,49371.40809213479
0.8663101604278074,51237.41868456237
0.8716577540106951,50416.51130236658
0.8770053475935828,51601.52470168707
0.8823529411764706,50593.869374568465
0.8877005347593583,52332.62512587362
0.8930481283422459,51170.60337595417
0.8983957219251336,54133.51436593291
0.9037433155080213,48000.06782476823
0.9090909090909091,49871.36092133883
0.9144385026737968,52191.07546419681
0.9197860962566844,54628.425409221054
0.9251336898395721,50460.05907540914
0.9304812834224598,50895.57191729748
0.9358288770053476,50487.63716426936
0.9411764705882353,52821.31733526753
0.9465240641711229,50390.17617071426
0.9518716577540106,51838.23231032413
0.9572192513368983,50335.39814609298
0.9625668449197861,48903.21893965456
0.9679144385026738,51279.318840713895
0.9732620320855614,51560.698452810946
0.9786096256684491,52742.66794043462
0.9839572192513368,50634.05049898277
0.9893048128342246,49870.554030118525
0.9946524064171123,51637.59915036421
0.9999999999999999,51151.40794422474
1.0053475935828877,51208.129271127575
1.0106951871657754,50674.27662744216
1.016042780748663,52521.252373056275
1.0213903743315507,51331.767364788466
1.0267379679144384,53631.285192256626
1.032085561497326,52437.636215098566
1.0374331550802138,51756.36522796782
1.0427807486631016,48323.35784997403
1.0481283422459893,51664.70470083397
1.053475935828877,51388.34523006639
1.0588235294117647,51971.03143542978
1.0641711229946524,52317.935060451986
1.06951871657754,50146.608746927624
1.0748663101604277,51980.57483647188
1.0802139037433154,49897.73502872326
1.085561497326203,53670.12358118563
1.0909090909090908,48736.4789243604
1.0962566844919786,48089.96033650719
1.1016042780748663,48251.48496468164
1.106951871657754,49388.29424304106
1.1122994652406417,49042.00248345118
1.1176470588235294,53651.32924193637
1.122994652406417,50223.98442474847
1.1283422459893047,48696.23039134679
1.1336898395721924,52378.31670021397
1.13903743315508,49823.44238089929
1.1443850267379678,48844.42231158111
1.1497326203208555,52009.923027363126
1.1550802139037433,51627.65847188515
1.160427807486631,50036.619205079944
1.1657754010695187,52796.79184379809
1.1711229946524064,50875.55055874386
1.1764705882352942,53103.72780573482
1.1818181818181817,51428.80896227914
1.1871657754010694,53009.28933694267
1.192513368983957,50831.55775394185
1.1978609625668448,48834.19923564333
1.2032085561497325,54334.22050729164
1.2085561497326203,49837.84770765293
1.213903743315508,50354.583457414235
1.2192513368983957,49598.5637958238
1.2245989304812834,50340.381333983736
1.2299465240641712,51005.778919756005
1.2352941176470587,50940.81221761345
1.2406417112299464,51625.880156597945
1.245989304812834,53318.86054382021
1.2513368983957218,50446.19075188682
1.2566844919786095,48773.461904725686
1.2620320855614973,48845.912380883725
1.267379679144385,49616.9956660962
1.2727272727272727,48100.56306052229
1.2780748663101604,51845.62243903366
1.2834224598930482,49856.97003552148
1.2887700534759357,50134.017486810895
1.2941176470588234,50593.85434477689
1.299465240641711,48497.94973537622
1.3048128342245988,49297.08697002601
1.3101604278074865,51597.3024217656
1.3155080213903743,51509.21008223214
1.320855614973262,49912.80252145961
1.3262032085561497,53289.5147468653
1.3315508021390374,48611.26702498787
1.3368983957219251,50048.51485019031
1.3422459893048126,50215.867679432784
1.3475935828877004,46368.62494359776
1.352941176470588,53460.6644839304
1.3582887700534758,51099.981924231986
1.3636363636363635,48979.70643709925
1.3689839572192513,53619.451399978585
1.374331550802139,51417.2792296121
1.3796791443850267,51179.16485087833
1.3850267379679144,49620.462022928674
1.3903743315508021,50686.37240377252
1.3957219251336899,48234.59140934135
1.4010695187165774,51711.71961027694
1.406417112299465,49953.58674497407
1.4117647058823528,50712.37559310944
1.4171122994652405,52310.44013798333
1.4224598930481283,50930.53017978905
1.427807486631016,50893.15512415045
1.4331550802139037,50910.24478054114
1.4385026737967914,49391.62636114977
1.4438502673796791,51741.57501769416
1.4491978609625669,52798.63715580505
1.4545454545454544,51617.83406205032
1.459893048128342,51803.01255899854
1.4652406417112298,49155.74765935241
1.4705882352941175,49166.00669090801
1.4759358288770053,48302.388215441235
1.481283422459893,52308.093876153645
1.4866310160427807,50074.453930176256
1.4919786096256684,52551.49670297649
1.4973262032085561,49274.8680712997
1.5026737967914439,49787.474828049286
1.5080213903743314,50582.87669346889
1.513368983957219,51817.91313208457
1.5187165775401068,50522.8606478785
1.5240641711229945,50744.41832313952
1.5294117647058822,50448.51704213652
1.53475935828877,50685.50058901852
1.5401069518716577,48741.006268889
1.5454545454545454,50533.09335681083
1.5508021390374331,50127.82490010502
1.5561497326203209,50318.44678233529
1.5614973262032084,51138.17803203176
1.566844919786096,49374.64541515937
1.5721925133689838,50264.889901114824
1.5775401069518715,49941.59847353687
1.5828877005347592,51009.5838534831
1.588235294117647,51556.776716632696
1.5935828877005347,48942.47323930874
1.5989304812834224,51250.467823846964
1.6042780748663101,53466.269006282586
1.6096256684491979,48156.85144325495
1.6149732620320856,49114.32290519237
1.620320855614973,49034.709527463136
1.6256684491978608,49932.92593963751
1.6310160427807485,52781.84431398018
1.6363636363636362,50363.59958371053
1.641711229946524,49297.5319340643
1.6470588235294117,51268.28136749099
1.6524064171122994,49431.87527720542
1.6577540106951871,52012.708610812304
1.6631016042780749,50781.50170568224
1.6684491978609626,52402.783653286955
1.67379679144385,49323.61439552994
1.6791443850267378,54857.9355706123
1.6844919786096255,51544.549073736336
1.6898395721925132,51285.56784351702
1.695187165775401,50222.943817884225
1.7005347593582887,49207.36323325268
1.7058823529411764,48990.142017867816
1.7112299465240641,50083.869018776124
1.7165775401069518,49087.97430606057
1.7219251336898396,50703.940683155626
1.727272727272727,49036.833402845485
1.7326203208556148,51203.66049417731
1.7379679144385025,51702.28049886774
1.7433155080213902,49205.40343965766
1.748663101604278,52049.26446951487
1.7540106951871657,49899.39869100013
1.7593582887700534,51985.32486056795
1.7647058823529411,50905.729349530106
1.7700534759358288,51928.064618722456
1.7754010695187166,48745.14041104973
1.780748663101604,50076.58290256279
1.7860962566844918,52410.02751193523
1.7914438502673795,49301.944197252975
1.7967914438502672,47169.31973669472
1.802139037433155,47307.36631728166
1.8074866310160427,46457.72418154507
1.8128342245989304,47042.28105428417
1.8181818181818181,49592.21682307766
1.8235294117647058,52123.623325291905
1.8288770053475936,49538.65006556354
1.8342245989304813,50683.45509763699
1.8395721925133688,50029.35436074236
1.8449197860962565,50203.350136787034
1.8502673796791442,49934.42132287715
1.855614973262032,49921.64981821185
1.8609625668449197,50870.875272014106
1.8663101604278074,48411.3720841035
1.8716577540106951,51686.76215473961
1.8770053475935828,51547.832060511246
1.8823529411764706,49871.461541590375
1.8877005347593583,51368.38884756568
1.8930481283422458,49104.542141628706
1.8983957219251335,49346.993371662895
1.9037433155080212,50383.50201092832
1.909090909090909,49860.062372187436
1.9144385026737967,49468.58402573415
1.9197860962566844,49129.32581624355
1.9251336898395721,49298.07237002543
1.9304812834224598,51539.39406944399
1.9358288770053476,47211.99241053598
1.9411764705882353,50652.06583991923
1.9465240641711228,49765.02599111097
1.9518716577540105,51207.76928783863
1.9572192513368982,50885.03771295536
1.962566844919786,45935.01462312331
1.9679144385026737,50982.18619136704
1.9732620320855614,50588.03865199391
1.9786096256684491,50130.84375391773
1.9839572192513368,49391.472328247684
1.9893048128342246,51370.84992103399
1.9946524064171123,49467.84078061054
1.9999999999999998,52835.92960342739
2.0053475935828877,50926.90776539175
2.0106951871657754,53283.56794131069
2.016042780748663,48895.029380613865
2.021390374331551,47435.95876751883
2.026737967914438,51138.56092983923
2.032085561497326,51341.97452329058
2.0374331550802136,50112.51320184782
2.0427807486631013,47747.85067843983
2.048128342245989,49380.77826239107
2.0534759358288768,50976.19297038899
2.0588235294117645,49769.55708434769
2.064171122994652,49868.46410647829
2.06951871657754,49775.88728697036
2.0748663101604277,48634.85128970834
2.0802139037433154,49232.85412921709
2.085561497326203,47889.226778470744
2.090909090909091,52677.6892016483
2.0962566844919786,49309.39354833014
2.1016042780748663,50735.58606004141
2.106951871657754,48483.074273141
2.1122994652406417,51204.442560475756
2.1176470588235294,47199.67048503118
2.122994652406417,51387.1112492495
2.128342245989305,49949.9283062137
2.1336898395721926,53165.69452595918
2.13903743315508,48036.80784852727
2.1443850267379676,50108.017079587495
2.1497326203208553,50541.14699971905
2.155080213903743,51836.516633220046
2.1604278074866308,49349.766742328764
2.1657754010695185,50110.64903528584
2.171122994652406,46764.168601166784
2.176470588235294,48729.54782264652
2.1818181818181817,50649.17374897887
2.1871657754010694,51624.97642312178
2.192513368983957,49543.09217166365
2.197860962566845,53047.22815727471
2.2032085561497325,52600.083789055825
2.2085561497326203,49865.76319190441
2.213903743315508,46333.53643437628
2.2192513368983957,47284.50752800374
2.2245989304812834,48781.1522784819
2.229946524064171,51618.80299978929
2.235294117647059,50407.568102966274
2.2406417112299466,46797.92391488855
2.245989304812834,49593.300618526926
2.2513368983957216,52353.66302058849
2.2566844919786093,49368.60351811753
2.262032085561497,48803.063825501056
2.2673796791443848,53007.180337631464
2.2727272727272725,50002.60276914823
2.27807486631016,49201.01556056004
2.283422459893048,50442.28327296935
2.2887700534759357,49940.07964745112
2.2941176470588234,49267.93797631694
2.299465240641711,51721.67364979694
2.304812834224599,51579.898666327
2.3101604278074865,51165.014260242526
2.3155080213903743,49746.78632652021
2.320855614973262,51618.88232901708
2.3262032085561497,49821.4120010693
2.3315508021390374,50593.38448149912
2.336898395721925,51441.42330991904
2.342245989304813,51101.652802750104
2.3475935828877006,52570.53147840614
2.3529411764705883,50560.35871515088
2.3582887700534756,47354.89610480297
2.3636363636363633,48138.30458186318
2.368983957219251,51901.31399392332
2.3743315508021388,49376.84351543251
2.3796791443850265,50451.21207677655
2.385026737967914,48591.875653200375
2.390374331550802,51368.05784787882
2.3957219251336896,49287.18481358616
2.4010695187165774,52049.31402341729
2.406417112299465,49061.54022048891
2.411764705882353,51534.852143782606
2.4171122994652405,50867.02831560865
2.4224598930481283,48769.649824383974
2.427807486631016,51499.55722125319
2.4331550802139037,48496.45764197258
2.4385026737967914,48613.07696562065
2.443850267379679,50927.2348733612
2.449197860962567,48904.56703269756
2.4545454545454546,48949.74954514632
2.4598930481283423,49322.619302079635
2.4652406417112296,48336.1950063654
2.4705882352941173,51401.94113241699
2.475935828877005,50745.24468922189
2.4812834224598928,49726.52521166683
2.4866310160427805,49665.99835688945
2.491978609625668,50501.91060696095
2.497326203208556,52472.79364078778
2.5026737967914436,51129.382210219264
2.5080213903743314,49058.40127715261
2.513368983957219,50985.398305180745
2.518716577540107,49639.318394696325
2.5240641711229945,49517.20675903381
2.5294117647058822,52613.663294579936
2.53475935828877,49183.82498588308
2.5401069518716577,49091.753551236805
2.5454545454545454,46880.69566243809
2.550802139037433,47703.70620855157
2.556149732620321,50482.2544178261
2.5614973262032086,48761.58257534795
2.5668449197860963,50575.50246577048
2.572192513368984,48128.517022560234
2.5775401069518713,48648.32478445791
2.582887700534759,50809.635674169156
2.5882352941176467,51987.63252255194
2.5935828877005345,50683.54182117397
2.598930481283422,51590.141957879
2.60427807486631,52348.87451701563
2.6096256684491976,51350.72912137061
2.6149732620320854,48411.57211081373
2.620320855614973,49629.87659828315
2.625668449197861,50731.8734705165
2.6310160427807485,49163.02078446382
2.6363636363636362,50461.94631383452
2.641711229946524,47414.05397514057
2.6470588235294117,48538.63267790831
2.6524064171122994,50573.70567805272
2.657754010695187,46423.59294923018
2.663101604278075,48116.51593293652
2.6684491978609626,49750.39456497787
2.6737967914438503,47196.79314045764
2.679144385026738,49860.50468143887
2.6844919786096253,48574.46587918286
2.689839572192513,49335.384810709096
2.6951871657754007,49383.31774055971
2.7005347593582885,50054.77292804855
2.705882352941176,48924.217000888966
2.711229946524064,49903.52260971237
2.7165775401069516,48866.37668280574
2.7219251336898393,50601.3670864603
2.727272727272727,52307.14154403667
2.732620320855615,50060.92977287223
2.7379679144385025,50019.652455229756
2.7433155080213902,48018.086382434674
2.748663101604278,50803.423803076636
2.7540106951871657,48625.5760145341
2.7593582887700534,48548.73523099126
2.764705882352941,50597.52075628488
2.770053475935829,50032.301834460326
2.7754010695187166,51420.915680799706
2.7807486631016043,51923.90338423772
2.786096256684492,48949.52789034524
2.7914438502673797,49951.104769686186
2.796791443850267,52398.677972108424
2.8021390374331547,51207.40689794625
2.8074866310160425,50826.74138878338
2.81283422459893,51716.07371715948
2.818181818181818,48849.48403700047
2.8235294117647056,50710.9145903095
2.8288770053475933,51869.59770803541
2.834224598930481,52186.79141001997
2.839572192513369,48545.87836956473
2.8449197860962565,49377.40420057163
2.8502673796791442,50328.77553641247
2.855614973262032,49321.02141685922
2.8609625668449197,49166.63516248186
2.8663101604278074,50780.231083305385
2.871657754010695,49224.01120554974
2.877005347593583,47072.18149302156
2.8823529411764706,50296.774055090085
2.8877005347593583,49117.24378811894
2.893048128342246,48656.69407396533
2.8983957219251337,47405.41861111768
2.903743315508021,51274.822583276684
2.9090909090909087,46413.51077236655
2.9144385026737964,47205.29797761864
2.919786096256684,49340.67581749641
2.925133689839572,51598.05271256643
2.9304812834224596,51719.380544725806
2.9358288770053473,48022.57804772265
2.941176470588235,49488.86201350433
2.946524064171123,47489.912076503504
2.9518716577540105,51272.721620787364
2.9572192513368982,47541.40950391031
2.962566844919786,49541.830458758086
2.9679144385026737,51306.498465918194
2.9732620320855614,49423.82864239835
2.978609625668449,51963.14528112978
2.983957219251337,48453.375728518244
2.9893048128342246,50312.68530766371
2.9946524064171123,51039.36268784595
3.0,49550.43990773794
3.0053475935828877,51840.07530456576
3.0106951871657754,50583.423021708484
3.0160427807486627,47305.707343692244
3.0213903743315504,55700.46724939362
3.026737967914438,50736.23850995131
3.032085561497326,49925.02624330754
3.0374331550802136,47666.55875872662
3.0427807486631013,49888.22484079249
3.048128342245989,49076.48244937724
3.0534759358288768,50733.77924961353
3.0588235294117645,50325.63472805613
3.064171122994652,52548.55255830351
3.06951871657754,49983.35293997619
3.0748663101604277,50541.20017410301
3.0802139037433154,50330.62183737139
3.085561497326203,49550.2250043382
3.090909090909091,49498.91111358152
3.0962566844919786,51426.591974165465
3.1016042780748663,50946.24120107778
3.106951871657754,48833.175493724215
3.1122994652406417,48108.349726613385
3.1176470588235294,49678.58340934114
3.1229946524064167,51523.08157345239
3.1283422459893044,49740.87926746174
3.133689839572192,52403.10632080718
3.13903743315508,48622.157192252576
3.1443850267379676,49998.56096185456
3.1497326203208553,46013.01049297786
3.155080213903743,48895.359187873255
3.1604278074866308,49326.60235017605
3.1657754010695185,50558.14290039374
3.171122994652406,52359.20949550671
3.176470588235294,49847.14120461117
3.1818181818181817,51977.139855341564
3.1871657754010694,50790.35133354614
3.192513368983957,51278.95279208182
3.197860962566845,49101.81559906395
3.2032085561497325,51880.18681374553
3.2085561497326203,48194.93383659703
3.213903743315508,50548.82716045451
3.2192513368983957,48379.733603541186
3.2245989304812834,49032.37444744984
3.229946524064171,47619.28188864153
3.2352941176470584,49038.68843757526
3.240641711229946,50341.73712137221
3.245989304812834,49713.7860145759
3.2513368983957216,47797.2026708991
3.2566844919786093,52026.89666605774
3.262032085561497,50328.58349422469
3.2673796791443848,51336.84383164965
3.2727272727272725,51004.60802751537
3.27807486631016,48831.51631480254
3.283422459893048,46913.326175286566
3.2887700534759357,48459.86701835801
3.2941176470588234,51672.872589644896
3.299465240641711,48256.98321491253
3.304812834224599,51063.559602737165
3.3101604278074865,48923.10358396007
3.3155080213903743,50433.62606969784
3.320855614973262,47110.35874754492
3.3262032085561497,51599.15573798633
3.3315508021390374,49791.37251212304
3.336898395721925,51181.974916275685
3.3422459893048124,50140.41740048917
3.3475935828877,51055.137350891964
3.352941176470588,49707.588322638876
3.3582887700534756,50977.993880777336
3.3636363636363633,47601.10065104459
3.368983957219251,48246.92214521002
3.3743315508021388,50958.755557645636
3.3796791443850265,49814.36135932883
3.385026737967914,49532.60946953869
3.390374331550802,49608.96202066091
3.3957219251336896,50633.6355792108
3.4010695187165774,48993.72741462124
3.406417112299465,50651.92721129032
3.411764705882353,48515.528412521395
3.4171122994652405,49281.116050890276
3.4224598930481283,51372.22707042994
3.427807486631016,51504.51112819031
3.4331550802139037,48254.76130296688
3.4385026737967914,51161.33271091316
3.443850267379679,48347.52219918201
3.449197860962567,51008.77292228872
3.454545454545454,47063.98963260707
3.459893048128342,48239.53853751222
3.4652406417112296,49154.770174261175
3.4705882352941173,49671.55078548489
3.475935828877005,52059.77955162817
3.4812834224598928,51283.46187157819
3.4866310160427805,52293.797139009366
3.491978609625668,51743.66620005302
3.497326203208556,49512.64496155902
3.5026737967914436,49540.66270483117
3.5080213903743314,51546.849959552565
3.513368983957219,50007.215865961814
3.518716577540107,49714.4610469285
3.5240641711229945,47950.46689451731
3.5294117647058822,49796.92675051545
3.53475935828877,45773.49474960136
3.5401069518716577,49279.2118684878
3.5454545454545454,48496.97802109742
3.550802139037433,51009.12641337059
3.556149732620321,49255.734086531236
3.561497326203208,49483.669200637356
3.566844919786096,52001.43473758084
3.5721925133689836,48410.730988464304
3.5775401069518713,50462.90300084949
3.582887700534759,47148.62221084829
3.5882352941176467,50129.75013928441
3.5935828877005345,50614.21470368843
3.598930481283422,51292.30789076334
3.60427807486631,48658.187648406005
3.6096256684491976,50489.43444656649
3.6149732620320854,50490.942449759474
3.620320855614973,49988.65126765983
3.625668449197861,50246.336087354815
3.6310160427807485,50720.45141340249
3.6363636363636362,50625.834069224016
3.641711229946524,48538.885766666775
3.6470588235294117,48243.023597540516
3.6524064171122994,53799.72507437304
3.657754010695187,52924.40680563959
3.663101604278075,47961.16616263481
3.6684491978609626,50728.04698577707
3.67379679144385,50997.9141116015
3.6791443850267376,51187.827096465335
3.6844919786096253,50275.50171819914
3.689839572192513,48678.71245941648
3.6951871657754007,49799.52596893071
3.7005347593582885,49340.62940752869
3.705882352941176,50283.061568761026
3.711229946524064,49683.153882313934
3.7165775401069516,49892.43042403362
3.7219251336898393,51622.02959894162
3.727272727272727,51944.31912489794
3.732620320855615,48331.13183464479
3.7379679144385025,49417.21995177666
3.7433155080213902,48925.26735263081
3.748663101604278,51951.426350110865
3.7540106951871657,50031.19041433614
3.7593582887700534,52298.14900992274
3.764705882352941,49412.73956852327
3.770053475935829,50172.580010997764
3.7754010695187166,48115.02765154974
3.780748663101604,52096.3909710825
3.7860962566844916,49603.20783128323
3.7914438502673793,47923.9524420957
3.796791443850267,49267.57911572452
3.8021390374331547,46703.51573625135
3.8074866310160425,50117.781064889445
3.81283422459893,50338.89010602058
3.818181818181818,50606.94980400782
3.8235294117647056,52426.691187173754
3.8288770053475933,49732.78324032121
3.834224598930481,51400.17201064172
3.839572192513369,50662.10883963007
3.8449197860962565,49908.552925507734
3.8502673796791442,47088.1387439807
3.855614973262032,51629.42162985498
3.8609625668449197,49457.058668579695
3.8663101604278074,50244.824654257514
3.871657754010695,48317.09228665253
3.877005347593583,50652.19069467581
3.8823529411764706,50394.67876864386
3.8877005347593583,50281.715222936946
3.8930481283422456,50040.37635193057
3.8983957219251333,51821.39162888221
3.903743315508021,51701.914424286355
3.9090909090909087,51346.498032357704
3.9144385026737964,55244.30109059611
3.919786096256684,49367.42563667099
3.925133689839572,49703.58840090517
3.9304812834224596,48755.780438317655
3.9358288770053473,50937.10671965917
3.941176470588235,49257.057827644836
3.946524064171123,46245.92772879752
3.9518716577540105,48478.664398715235
3.9572192513368982,50412.270393946514
3.962566844919786,51823.814105909856
3.9679144385026737,47978.98081385649
3.9732620320855614,49401.00938209367
3.978609625668449,50115.9435541674
3.983957219251337,49237.48286669373
3.9893048128342246,51132.3716663238
3.9946524064171123,50346.9830368468
3.9999999999999996,50828.25525086213
4.005347593582887,49263.92728781432
4.010695187165775,52661.966041803746
4.016042780748663,50362.02936948725
4.021390374331551,52308.36498892674
4.026737967914438,49715.010962610424
4.032085561497326,51264.051661295845
4.037433155080214,49365.41978564807
4.042780748663102,48963.65244766503
4.048128342245989,49339.02944041367
4.053475935828876,50332.31115125714
4.0588235294117645,50078.58474311915
4.064171122994652,52721.08658464825
4.06951871657754,48694.82813003401
4.074866310160427,48788.00252370891
4.080213903743315,52979.43481119785
4.085561497326203,51347.98754623897
4.090909090909091,47618.37199797264
4.096256684491978,51192.08483764248
4.101604278074866,50807.88965517456
4.1069518716577535,47240.9503530645
4.112299465240642,49909.014877134854
4.117647058823529,50442.9343283884
4.122994652406417,51571.994795414044
4.128342245989304,51912.42467881989
4.133689839572193,50630.1072632751
4.13903743315508,52042.484879658
4.144385026737968,50278.735843289825
4.149732620320855,49217.7529821456
4.1550802139037435,49108.59317305467
4.160427807486631,51329.716723053905
4.165775401069518,47584.392991141285
4.171122994652406,51544.27067903463
4.1764705882352935,48873.627157709074
4.181818181818182,50000.59265402547
4.187165775401069,51303.45816117657
4.192513368983957,52378.26750626016
4.197860962566844,47646.31976256149
4.2032085561497325,49354.073018347204
4.20855614973262,50642.94594179917
4.213903743315508,49681.25077439077
4.219251336898395,51873.85547326969
4.224598930481283,47457.88905550288
4.229946524064171,51136.244849522336
4.235294117647059,51238.503405667296
4.240641711229946,50679.337620483515
4.245989304812834,52265.17900308372
4.251336898395722,48773.58226249171
4.25668449197861,52287.0012407991
4.262032085561497,49575.840545712956
4.267379679144385,51724.70442122321
4.2727272727272725,50156.242118814385
4.27807486631016,51870.2451174078
4.283422459893048,51825.62932711611
4.288770053475935,48465.04997515647
4.294117647058823,50435.61120287763
4.299465240641711,50534.92878929078
4.304812834224599,50323.005117965615
4.310160427807486,49552.57595284967
4.315508021390374,53469.49022146067
4.3208556149732615,51012.2527274293
4.32620320855615,53037.41694970484
4.331550802139037,49857.46599474365
4.336898395721925,49124.80047920458
4.342245989304812,50922.1844229443
4.347593582887701,49885.28532659849
4.352941176470588,54321.69685658722
4.358288770053476,51110.959926279334
4.363636363636363,52478.08201022322
4.3689839572192515,50419.19707695967
4.374331550802139,50272.835832311765
4.379679144385027,50721.94720459048
4.385026737967914,51308.28610324004
4.3903743315508015,52055.495553562076
4.39572192513369,50604.298388527575
4.401069518716577,49772.675080483925
4.406417112299465,49198.5693666879
4.411764705882352,50691.805591162934
4.4171122994652405,51672.71759591312
4.422459893048128,51506.65131496616
4.427807486631016,50799.46974578783
4.433155080213903,49932.46126806887
4.438502673796791,51059.29864135567
4.443850267379679,51703.34707861309
4.449197860962567,50796.90987693411
4.454545454545454,51027.193136095375
4.459893048128342,50639.39524766895
4.46524064171123,52244.919115544544
4.470588235294118,50220.89528564122
4.475935828877005,51163.031438814
4.481283422459893,51482.90907204183
